,Constrain,Graph,Prop_Correct,Network
1549,2,11,0.32855266,VGG16
1550,2,11,0.34616742,Resnet50
1551,2,11,0.34604192,Alexnet
1552,2,11,0.33645546,VGG16
1553,2,11,0.35265464,Resnet50
1554,2,11,0.34069058,Alexnet
1555,2,11,0.32409728,VGG16
1556,2,11,0.35762668,Resnet50
1557,2,11,0.3594931,Alexnet
1558,2,11,0.3539637,VGG16
1559,2,11,0.36232114,Resnet50
1560,2,12,0.34409016,Alexnet
1561,2,12,0.3285688,VGG16
1562,2,12,0.3410468,Resnet50
1563,2,12,0.33006135,Alexnet
1564,2,12,0.3300315,VGG16
1565,2,12,0.33587435,Resnet50
1566,2,12,0.32828903,Alexnet
1567,2,12,0.33165327,VGG16
1568,2,12,0.33604592,Resnet50
1569,2,12,0.3321841,Alexnet
1570,2,12,0.32291162,VGG16
1571,2,12,0.34632358,Resnet50
1572,2,12,0.34795868,Alexnet
1573,2,12,0.3260422,VGG16
1574,2,12,0.34066293,Resnet50
1575,2,12,0.3425612,Alexnet
1576,2,12,0.33516932,VGG16
1577,2,12,0.3426639,Resnet50
1578,2,12,0.3343575,Alexnet
1579,2,12,0.31978214,VGG16
1580,2,12,0.33656457,Resnet50
1581,2,12,0.33457404,Alexnet
1582,2,12,0.3381345,VGG16
1583,2,12,0.35339275,Resnet50
1584,2,12,0.33703768,Alexnet
1585,2,12,0.3286186,VGG16
1586,2,12,0.3415502,Resnet50
1587,2,12,0.33223188,Alexnet
1588,2,12,0.31914118,VGG16
1589,2,12,0.34000757,Resnet50
1590,2,13,0.33590856,Alexnet
1591,2,13,0.33063284,VGG16
1592,2,13,0.34203014,Resnet50
1593,2,13,0.36512083,Alexnet
1594,2,13,0.3522615,VGG16
1595,2,13,0.35277733,Resnet50
1596,2,13,0.32162732,Alexnet
1597,2,13,0.31059033,VGG16
1598,2,13,0.32939574,Resnet50
1599,2,13,0.34951636,Alexnet
1600,2,13,0.35638925,VGG16
1601,2,13,0.36136594,Resnet50
1602,2,13,0.34078085,Alexnet
1603,2,13,0.32397687,VGG16
1604,2,13,0.34414908,Resnet50
1605,2,13,0.32417557,Alexnet
1606,2,13,0.3099645,VGG16
1607,2,13,0.32912162,Resnet50
1608,2,13,0.3381589,Alexnet
1609,2,13,0.34008718,VGG16
1610,2,13,0.34459138,Resnet50
1611,2,13,0.32006794,Alexnet
1612,2,13,0.31034994,VGG16
1613,2,13,0.32834393,Resnet50
1614,2,13,0.35992056,Alexnet
1615,2,13,0.3491618,VGG16
1616,2,13,0.34892645,Resnet50
1617,2,13,0.3229775,Alexnet
1618,2,13,0.304587,VGG16
1619,2,13,0.3292524,Resnet50
1620,2,14,0.3545797,Alexnet
1621,2,14,0.35242167,VGG16
1622,2,14,0.35290876,Resnet50
1623,2,14,0.33325928,Alexnet
1624,2,14,0.33820942,VGG16
1625,2,14,0.34770063,Resnet50
1626,2,14,0.34379733,Alexnet
1627,2,14,0.34595135,VGG16
1628,2,14,0.3518516,Resnet50
1629,2,14,0.33088458,Alexnet
1630,2,14,0.319035,VGG16
1631,2,14,0.3412099,Resnet50
1632,2,14,0.33602214,Alexnet
1633,2,14,0.33875677,VGG16
1634,2,14,0.34666556,Resnet50
1635,2,14,0.35467905,Alexnet
1636,2,14,0.3512037,VGG16
1637,2,14,0.35784367,Resnet50
1638,2,14,0.32973048,Alexnet
1639,2,14,0.31823614,VGG16
1640,2,14,0.33827195,Resnet50
1641,2,14,0.35213315,Alexnet
1642,2,14,0.34541202,VGG16
1643,2,14,0.35259828,Resnet50
1644,2,14,0.35276002,Alexnet
1645,2,14,0.33631358,VGG16
1646,2,14,0.34756035,Resnet50
1647,2,14,0.33690453,Alexnet
1648,2,14,0.31819844,VGG16
1649,2,14,0.34130993,Resnet50
1650,2,15,0.34683126,Alexnet
1651,2,15,0.32933518,VGG16
1652,2,15,0.32914656,Resnet50
1653,2,15,0.34258917,Alexnet
1654,2,15,0.34841582,VGG16
1655,2,15,0.34833327,Resnet50
1656,2,15,0.33349612,Alexnet
1657,2,15,0.33526587,VGG16
1658,2,15,0.3588804,Resnet50
1659,2,15,0.3446443,Alexnet
1660,2,15,0.3514113,VGG16
1661,2,15,0.35360494,Resnet50
1662,2,15,0.3400001,Alexnet
1663,2,15,0.31984776,VGG16
1664,2,15,0.3366508,Resnet50
1665,2,15,0.32858792,Alexnet
1666,2,15,0.31025353,VGG16
1667,2,15,0.3264948,Resnet50
1668,2,15,0.33820316,Alexnet
1669,2,15,0.3330383,VGG16
1670,2,15,0.3378085,Resnet50
1671,2,15,0.33645666,Alexnet
1672,2,15,0.3376428,VGG16
1673,2,15,0.35182005,Resnet50
1674,2,15,0.34605518,Alexnet
1675,2,15,0.35361043,VGG16
1676,2,15,0.35145998,Resnet50
1677,2,15,0.3498191,Alexnet
1678,2,15,0.34637594,VGG16
1679,2,15,0.35143504,Resnet50
1680,2,16,0.32645947,Alexnet
1681,2,16,0.31542313,VGG16
1682,2,16,0.33256412,Resnet50
1683,2,16,0.32494307,Alexnet
1684,2,16,0.312558,VGG16
1685,2,16,0.3345556,Resnet50
1686,2,16,0.31442612,Alexnet
1687,2,16,0.31105506,VGG16
1688,2,16,0.33081606,Resnet50
1689,2,16,0.3126974,Alexnet
1690,2,16,0.30935416,VGG16
1691,2,16,0.32691607,Resnet50
1692,2,16,0.34846216,Alexnet
1693,2,16,0.34229228,VGG16
1694,2,16,0.35649192,Resnet50
1695,2,16,0.33673167,Alexnet
1696,2,16,0.33848876,VGG16
1697,2,16,0.34726277,Resnet50
1698,2,16,0.33513623,Alexnet
1699,2,16,0.33599898,VGG16
1700,2,16,0.34121338,Resnet50
1701,2,16,0.33722404,Alexnet
1702,2,16,0.34678763,VGG16
1703,2,16,0.3458095,Resnet50
1704,2,16,0.337179,Alexnet
1705,2,16,0.3417405,VGG16
1706,2,16,0.33925837,Resnet50
1707,2,16,0.3560786,Alexnet
1708,2,16,0.36189735,VGG16
1709,2,16,0.3539008,Resnet50
1710,2,17,0.33036795,Alexnet
1711,2,17,0.33219165,VGG16
1712,2,17,0.34219962,Resnet50
1713,2,17,0.33222085,Alexnet
1714,2,17,0.34134468,VGG16
1715,2,17,0.34125096,Resnet50
1716,2,17,0.3272826,Alexnet
1717,2,17,0.32248858,VGG16
1718,2,17,0.33336818,Resnet50
1719,2,17,0.34060478,Alexnet
1720,2,17,0.32431182,VGG16
1721,2,17,0.34338424,Resnet50
1722,2,17,0.33931378,Alexnet
1723,2,17,0.3282016,VGG16
1724,2,17,0.3336063,Resnet50
1725,2,17,0.3401186,Alexnet
1726,2,17,0.34497613,VGG16
1727,2,17,0.3410947,Resnet50
1728,2,17,0.34048733,Alexnet
1729,2,17,0.3416955,VGG16
1730,2,17,0.35456938,Resnet50
1731,2,17,0.32119688,Alexnet
1732,2,17,0.3148579,VGG16
1733,2,17,0.3290978,Resnet50
1734,2,17,0.33746,Alexnet
1735,2,17,0.31876406,VGG16
1736,2,17,0.3324572,Resnet50
1737,2,17,0.34058806,Alexnet
1738,2,17,0.3455523,VGG16
1739,2,17,0.3419363,Resnet50
1740,2,18,0.34107208,Alexnet
1741,2,18,0.32842806,VGG16
1742,2,18,0.3407895,Resnet50
1743,2,18,0.3396092,Alexnet
1744,2,18,0.32795396,VGG16
1745,2,18,0.3422214,Resnet50
1746,2,18,0.3454651,Alexnet
1747,2,18,0.33011723,VGG16
1748,2,18,0.34456864,Resnet50
1749,2,18,0.35087386,Alexnet
1750,2,18,0.33660474,VGG16
1751,2,18,0.34904838,Resnet50
1752,2,18,0.3455653,Alexnet
1753,2,18,0.33605528,VGG16
1754,2,18,0.34657526,Resnet50
1755,2,18,0.33531746,Alexnet
1756,2,18,0.32237366,VGG16
1757,2,18,0.34109318,Resnet50
1758,2,18,0.3428798,Alexnet
1759,2,18,0.33676663,VGG16
1760,2,18,0.34505206,Resnet50
1761,2,18,0.34017852,Alexnet
1762,2,18,0.33162677,VGG16
1763,2,18,0.3430451,Resnet50
1764,2,18,0.3511592,Alexnet
1765,2,18,0.34628734,VGG16
1766,2,18,0.34785268,Resnet50
1767,2,18,0.34209523,Alexnet
1768,2,18,0.34113818,VGG16
1769,2,18,0.3470296,Resnet50
1770,2,19,0.36161602,Alexnet
1771,2,19,0.3433435,VGG16
1772,2,19,0.34489676,Resnet50
1773,2,19,0.33872092,Alexnet
1774,2,19,0.33677447,VGG16
1775,2,19,0.3443707,Resnet50
1776,2,19,0.35367787,Alexnet
1777,2,19,0.3588133,VGG16
1778,2,19,0.346322,Resnet50
1779,2,19,0.3420855,Alexnet
1780,2,19,0.33585107,VGG16
1781,2,19,0.3465534,Resnet50
1782,2,19,0.35138175,Alexnet
1783,2,19,0.3509422,VGG16
1784,2,19,0.36106002,Resnet50
1785,2,19,0.3404144,Alexnet
1786,2,19,0.33291095,VGG16
1787,2,19,0.34468484,Resnet50
1788,2,19,0.35998982,Alexnet
1789,2,19,0.35005754,VGG16
1790,2,19,0.34861094,Resnet50
1791,2,19,0.3375604,Alexnet
1792,2,19,0.34663728,VGG16
1793,2,19,0.34751818,Resnet50
1794,2,19,0.3412741,Alexnet
1795,2,19,0.3389822,VGG16
1796,2,19,0.34695607,Resnet50
1797,2,19,0.32769495,Alexnet
1798,2,19,0.32004023,VGG16
1799,2,19,0.34013897,Resnet50
1800,1,0,0.33114564,Alexnet
1801,1,0,0.32461533,VGG16
1802,1,0,0.32487705,Resnet50
1803,1,0,0.33280373,Alexnet
1804,1,0,0.3272445,VGG16
1805,1,0,0.3391024,Resnet50
1806,1,0,0.33255443,Alexnet
1807,1,0,0.3280024,VGG16
1808,1,0,0.3197318,Resnet50
1809,1,0,0.33397272,Alexnet
1810,1,0,0.3299858,VGG16
1811,1,0,0.33434147,Resnet50
1812,1,0,0.33572719,Alexnet
1813,1,0,0.3351361,VGG16
1814,1,0,0.3260176,Resnet50
1815,1,0,0.36241686,Alexnet
1816,1,0,0.35395083,VGG16
1817,1,0,0.32757524,Resnet50
1818,1,0,0.34478822,Alexnet
1819,1,0,0.33986717,VGG16
1820,1,0,0.31573495,Resnet50
1821,1,0,0.33650464,Alexnet
1822,1,0,0.3443038,VGG16
1823,1,0,0.33423647,Resnet50
1824,1,0,0.35152662,Alexnet
1825,1,0,0.35997364,VGG16
1826,1,0,0.3613054,Resnet50
1827,1,0,0.3456764,Alexnet
1828,1,0,0.36338207,VGG16
1829,1,0,0.3494412,Resnet50
1830,1,1,0.3278109,Alexnet
1831,1,1,0.3106732,VGG16
1832,1,1,0.32682925,Resnet50
1833,1,1,0.3292703,Alexnet
1834,1,1,0.3192618,VGG16
1835,1,1,0.3352079,Resnet50
1836,1,1,0.33036292,Alexnet
1837,1,1,0.32109487,VGG16
1838,1,1,0.33750227,Resnet50
1839,1,1,0.33598948,Alexnet
1840,1,1,0.33067992,VGG16
1841,1,1,0.33780828,Resnet50
1842,1,1,0.34617573,Alexnet
1843,1,1,0.3391427,VGG16
1844,1,1,0.3303204,Resnet50
1845,1,1,0.33907494,Alexnet
1846,1,1,0.3262955,VGG16
1847,1,1,0.3312953,Resnet50
1848,1,1,0.33487353,Alexnet
1849,1,1,0.32474503,VGG16
1850,1,1,0.3331438,Resnet50
1851,1,1,0.33081374,Alexnet
1852,1,1,0.31973994,VGG16
1853,1,1,0.33532885,Resnet50
1854,1,1,0.33540964,Alexnet
1855,1,1,0.34160435,VGG16
1856,1,1,0.33604902,Resnet50
1857,1,1,0.3262245,Alexnet
1858,1,1,0.324645,VGG16
1859,1,1,0.32727727,Resnet50
1860,1,2,0.32869938,Alexnet
1861,1,2,0.32254913,VGG16
1862,1,2,0.32907802,Resnet50
1863,1,2,0.3396256,Alexnet
1864,1,2,0.33012924,VGG16
1865,1,2,0.33786434,Resnet50
1866,1,2,0.33765116,Alexnet
1867,1,2,0.32482755,VGG16
1868,1,2,0.330879,Resnet50
1869,1,2,0.3426454,Alexnet
1870,1,2,0.3341354,VGG16
1871,1,2,0.34158227,Resnet50
1872,1,2,0.33479112,Alexnet
1873,1,2,0.33847767,VGG16
1874,1,2,0.33820683,Resnet50
1875,1,2,0.33978698,Alexnet
1876,1,2,0.34451187,VGG16
1877,1,2,0.34416956,Resnet50
1878,1,2,0.3284771,Alexnet
1879,1,2,0.31566662,VGG16
1880,1,2,0.3296061,Resnet50
1881,1,2,0.34611452,Alexnet
1882,1,2,0.3417028,VGG16
1883,1,2,0.3500672,Resnet50
1884,1,2,0.3291685,Alexnet
1885,1,2,0.32030517,VGG16
1886,1,2,0.33909425,Resnet50
1887,1,2,0.33204702,Alexnet
1888,1,2,0.31858817,VGG16
1889,1,2,0.3298998,Resnet50
1890,1,3,0.34926128,Alexnet
1891,1,3,0.33805913,VGG16
1892,1,3,0.3381096,Resnet50
1893,1,3,0.3434871,Alexnet
1894,1,3,0.33597884,VGG16
1895,1,3,0.34104916,Resnet50
1896,1,3,0.3519244,Alexnet
1897,1,3,0.3526019,VGG16
1898,1,3,0.35094133,Resnet50
1899,1,3,0.36077282,Alexnet
1900,1,3,0.34513855,VGG16
1901,1,3,0.34320357,Resnet50
1902,1,3,0.3471338,Alexnet
1903,1,3,0.33856803,VGG16
1904,1,3,0.34269106,Resnet50
1905,1,3,0.34601593,Alexnet
1906,1,3,0.33801827,VGG16
1907,1,3,0.34055474,Resnet50
1908,1,3,0.350163,Alexnet
1909,1,3,0.33437327,VGG16
1910,1,3,0.3358932,Resnet50
1911,1,3,0.3425345,Alexnet
1912,1,3,0.33684132,VGG16
1913,1,3,0.34034574,Resnet50
1914,1,3,0.34597546,Alexnet
1915,1,3,0.33396813,VGG16
1916,1,3,0.33318758,Resnet50
1917,1,3,0.35407907,Alexnet
1918,1,3,0.33872795,VGG16
1919,1,3,0.34589702,Resnet50
1920,1,4,0.34173426,Alexnet
1921,1,4,0.3346043,VGG16
1922,1,4,0.3422325,Resnet50
1923,1,4,0.33863273,Alexnet
1924,1,4,0.32703853,VGG16
1925,1,4,0.3208701,Resnet50
1926,1,4,0.36410707,Alexnet
1927,1,4,0.3566886,VGG16
1928,1,4,0.3472737,Resnet50
1929,1,4,0.35558057,Alexnet
1930,1,4,0.35050553,VGG16
1931,1,4,0.35834804,Resnet50
1932,1,4,0.3281795,Alexnet
1933,1,4,0.316632,VGG16
1934,1,4,0.32142854,Resnet50
1935,1,4,0.35194612,Alexnet
1936,1,4,0.34978124,VGG16
1937,1,4,0.34287983,Resnet50
1938,1,4,0.3488249,Alexnet
1939,1,4,0.3367515,VGG16
1940,1,4,0.3403647,Resnet50
1941,1,4,0.3301665,Alexnet
1942,1,4,0.32433668,VGG16
1943,1,4,0.32671857,Resnet50
1944,1,4,0.3341847,Alexnet
1945,1,4,0.3418134,VGG16
1946,1,4,0.32943583,Resnet50
1947,1,4,0.3527863,Alexnet
1948,1,4,0.35734534,VGG16
1949,1,4,0.3493685,Resnet50
1950,1,5,0.33777407,Alexnet
1951,1,5,0.3293617,VGG16
1952,1,5,0.33580333,Resnet50
1953,1,5,0.33981386,Alexnet
1954,1,5,0.32806692,VGG16
1955,1,5,0.3380201,Resnet50
1956,1,5,0.3434275,Alexnet
1957,1,5,0.33705476,VGG16
1958,1,5,0.34046134,Resnet50
1959,1,5,0.33429727,Alexnet
1960,1,5,0.3243803,VGG16
1961,1,5,0.34210208,Resnet50
1962,1,5,0.34614936,Alexnet
1963,1,5,0.32504517,VGG16
1964,1,5,0.3423281,Resnet50
1965,1,5,0.33520427,Alexnet
1966,1,5,0.33909285,VGG16
1967,1,5,0.3450558,Resnet50
1968,1,5,0.33205694,Alexnet
1969,1,5,0.31652158,VGG16
1970,1,5,0.33788013,Resnet50
1971,1,5,0.34047556,Alexnet
1972,1,5,0.3480481,VGG16
1973,1,5,0.3417182,Resnet50
1974,1,5,0.33672678,Alexnet
1975,1,5,0.33378172,VGG16
1976,1,5,0.33044773,Resnet50
1977,1,5,0.34806272,Alexnet
1978,1,5,0.33612692,VGG16
1979,1,5,0.34232092,Resnet50
1980,1,6,0.34828594,Alexnet
1981,1,6,0.34576,VGG16
1982,1,6,0.34571987,Resnet50
1983,1,6,0.3441208,Alexnet
1984,1,6,0.3394525,VGG16
1985,1,6,0.33756453,Resnet50
1986,1,6,0.35038933,Alexnet
1987,1,6,0.3469637,VGG16
1988,1,6,0.34341815,Resnet50
1989,1,6,0.3718273,Alexnet
1990,1,6,0.36825418,VGG16
1991,1,6,0.35206792,Resnet50
1992,1,6,0.34835055,Alexnet
1993,1,6,0.3459191,VGG16
1994,1,6,0.3371192,Resnet50
1995,1,6,0.34237123,Alexnet
1996,1,6,0.34238535,VGG16
1997,1,6,0.34829637,Resnet50
1998,1,6,0.33888018,Alexnet
1999,1,6,0.34079573,VGG16
2000,1,6,0.33862883,Resnet50
2001,1,6,0.34472716,Alexnet
2002,1,6,0.3342176,VGG16
2003,1,6,0.33629736,Resnet50
2004,1,6,0.34086344,Alexnet
2005,1,6,0.34602237,VGG16
2006,1,6,0.34539363,Resnet50
2007,1,6,0.34434155,Alexnet
2008,1,6,0.34334382,VGG16
2009,1,6,0.3486669,Resnet50
2010,1,7,0.33768004,Alexnet
2011,1,7,0.33179504,VGG16
2012,1,7,0.3403805,Resnet50
2013,1,7,0.3481602,Alexnet
2014,1,7,0.31290162,VGG16
2015,1,7,0.3268007,Resnet50
2016,1,7,0.35652497,Alexnet
2017,1,7,0.34830913,VGG16
2018,1,7,0.3643977,Resnet50
2019,1,7,0.3481762,Alexnet
2020,1,7,0.3488147,VGG16
2021,1,7,0.35278085,Resnet50
2022,1,7,0.3498591,Alexnet
2023,1,7,0.3232411,VGG16
2024,1,7,0.3389488,Resnet50
2025,1,7,0.33330342,Alexnet
2026,1,7,0.3162428,VGG16
2027,1,7,0.3288646,Resnet50
2028,1,7,0.33977708,Alexnet
2029,1,7,0.32988504,VGG16
2030,1,7,0.33714154,Resnet50
2031,1,7,0.34496167,Alexnet
2032,1,7,0.3178968,VGG16
2033,1,7,0.33584136,Resnet50
2034,1,7,0.3380341,Alexnet
2035,1,7,0.32045877,VGG16
2036,1,7,0.3362778,Resnet50
2037,1,7,0.3377804,Alexnet
2038,1,7,0.3416168,VGG16
2039,1,7,0.3490236,Resnet50
2040,1,8,0.33844322,Alexnet
2041,1,8,0.3330922,VGG16
2042,1,8,0.35507214,Resnet50
2043,1,8,0.34013394,Alexnet
2044,1,8,0.33149087,VGG16
2045,1,8,0.3475019,Resnet50
2046,1,8,0.328287,Alexnet
2047,1,8,0.32429272,VGG16
2048,1,8,0.316684,Resnet50
2049,1,8,0.32487902,Alexnet
2050,1,8,0.32640067,VGG16
2051,1,8,0.3394134,Resnet50
2052,1,8,0.33079532,Alexnet
2053,1,8,0.32884508,VGG16
2054,1,8,0.3348325,Resnet50
2055,1,8,0.3214261,Alexnet
2056,1,8,0.3269198,VGG16
2057,1,8,0.32147884,Resnet50
2058,1,8,0.35326976,Alexnet
2059,1,8,0.3707283,VGG16
2060,1,8,0.37279654,Resnet50
2061,1,8,0.3262972,Alexnet
2062,1,8,0.3270178,VGG16
2063,1,8,0.32273492,Resnet50
2064,1,8,0.33360296,Alexnet
2065,1,8,0.3315206,VGG16
2066,1,8,0.33526507,Resnet50
2067,1,8,0.32039824,Alexnet
2068,1,8,0.32520762,VGG16
2069,1,8,0.31955674,Resnet50
2070,1,9,0.34933123,Alexnet
2071,1,9,0.34408534,VGG16
2072,1,9,0.34384155,Resnet50
2073,1,9,0.3481379,Alexnet
2074,1,9,0.35230196,VGG16
2075,1,9,0.35136783,Resnet50
2076,1,9,0.34380734,Alexnet
2077,1,9,0.33095655,VGG16
2078,1,9,0.33189785,Resnet50
2079,1,9,0.34488818,Alexnet
2080,1,9,0.3481816,VGG16
2081,1,9,0.3412936,Resnet50
2082,1,9,0.34209073,Alexnet
2083,1,9,0.3402094,VGG16
2084,1,9,0.33793497,Resnet50
2085,1,9,0.33938247,Alexnet
2086,1,9,0.33650976,VGG16
2087,1,9,0.33545935,Resnet50
2088,1,9,0.34029078,Alexnet
2089,1,9,0.34007335,VGG16
2090,1,9,0.33844617,Resnet50
2091,1,9,0.3407535,Alexnet
2092,1,9,0.3301637,VGG16
2093,1,9,0.3339724,Resnet50
2094,1,9,0.34564474,Alexnet
2095,1,9,0.35352296,VGG16
2096,1,9,0.35058,Resnet50
2097,1,9,0.3447956,Alexnet
2098,1,9,0.33663535,VGG16
2099,1,9,0.33739945,Resnet50
2100,1,10,0.32442376,Alexnet
2101,1,10,0.31997845,VGG16
2102,1,10,0.3312078,Resnet50
2103,1,10,0.32282266,Alexnet
2104,1,10,0.32033002,VGG16
2105,1,10,0.32476118,Resnet50
2106,1,10,0.32661185,Alexnet
2107,1,10,0.32406834,VGG16
2108,1,10,0.32543585,Resnet50
2109,1,10,0.32470876,Alexnet
2110,1,10,0.3193386,VGG16
2111,1,10,0.3314311,Resnet50
2112,1,10,0.3278035,Alexnet
2113,1,10,0.3176543,VGG16
2114,1,10,0.32917875,Resnet50
2115,1,10,0.3316636,Alexnet
2116,1,10,0.3322969,VGG16
2117,1,10,0.3367435,Resnet50
2118,1,10,0.34024864,Alexnet
2119,1,10,0.33311313,VGG16
2120,1,10,0.33651838,Resnet50
2121,1,10,0.34704795,Alexnet
2122,1,10,0.34575912,VGG16
2123,1,10,0.34628627,Resnet50
2124,1,10,0.33610588,Alexnet
2125,1,10,0.32040775,VGG16
2126,1,10,0.336243,Resnet50
2127,1,10,0.33196324,Alexnet
2128,1,10,0.32486838,VGG16
2129,1,10,0.33995482,Resnet50
2130,1,11,0.38342503,Alexnet
2131,1,11,0.39333543,VGG16
2132,1,11,0.35426265,Resnet50
2133,1,11,0.36198995,Alexnet
2134,1,11,0.36524034,VGG16
2135,1,11,0.3549719,Resnet50
2136,1,11,0.3343055,Alexnet
2137,1,11,0.32799974,VGG16
2138,1,11,0.32628343,Resnet50
2139,1,11,0.34516737,Alexnet
2140,1,11,0.3506455,VGG16
2141,1,11,0.35412318,Resnet50
2142,1,11,0.37181714,Alexnet
2143,1,11,0.37377977,VGG16
2144,1,11,0.3401921,Resnet50
2145,1,11,0.34197453,Alexnet
2146,1,11,0.33218172,VGG16
2147,1,11,0.3370136,Resnet50
2148,1,11,0.34778777,Alexnet
2149,1,11,0.3489966,VGG16
2150,1,11,0.35095695,Resnet50
2151,1,11,0.32782462,Alexnet
2152,1,11,0.32087246,VGG16
2153,1,11,0.31957254,Resnet50
2154,1,11,0.3438349,Alexnet
2155,1,11,0.35922554,VGG16
2156,1,11,0.35158232,Resnet50
2157,1,11,0.33388594,Alexnet
2158,1,11,0.3184048,VGG16
2159,1,11,0.32387465,Resnet50
2160,1,12,0.33069932,Alexnet
2161,1,12,0.32979456,VGG16
2162,1,12,0.33872274,Resnet50
2163,1,12,0.33454725,Alexnet
2164,1,12,0.3291446,VGG16
2165,1,12,0.33510813,Resnet50
2166,1,12,0.3382118,Alexnet
2167,1,12,0.3274987,VGG16
2168,1,12,0.32992283,Resnet50
2169,1,12,0.33547583,Alexnet
2170,1,12,0.33699924,VGG16
2171,1,12,0.34289056,Resnet50
2172,1,12,0.33220518,Alexnet
2173,1,12,0.3416618,VGG16
2174,1,12,0.3435302,Resnet50
2175,1,12,0.3408523,Alexnet
2176,1,12,0.35098565,VGG16
2177,1,12,0.35266322,Resnet50
2178,1,12,0.33879405,Alexnet
2179,1,12,0.35531172,VGG16
2180,1,12,0.35890263,Resnet50
2181,1,12,0.35960317,Alexnet
2182,1,12,0.37230077,VGG16
2183,1,12,0.36113203,Resnet50
2184,1,12,0.33456135,Alexnet
2185,1,12,0.34474385,VGG16
2186,1,12,0.35247058,Resnet50
2187,1,12,0.33556676,Alexnet
2188,1,12,0.34940514,VGG16
2189,1,12,0.35705376,Resnet50
2190,1,13,0.35475537,Alexnet
2191,1,13,0.36174878,VGG16
2192,1,13,0.36122403,Resnet50
2193,1,13,0.3526966,Alexnet
2194,1,13,0.35766017,VGG16
2195,1,13,0.3593692,Resnet50
2196,1,13,0.33727303,Alexnet
2197,1,13,0.3251387,VGG16
2198,1,13,0.32601792,Resnet50
2199,1,13,0.33577615,Alexnet
2200,1,13,0.32918054,VGG16
2201,1,13,0.33577985,Resnet50
2202,1,13,0.34869248,Alexnet
2203,1,13,0.35620865,VGG16
2204,1,13,0.35008952,Resnet50
2205,1,13,0.33351767,Alexnet
2206,1,13,0.32311204,VGG16
2207,1,13,0.32975486,Resnet50
2208,1,13,0.34156385,Alexnet
2209,1,13,0.33634427,VGG16
2210,1,13,0.33445388,Resnet50
2211,1,13,0.33114082,Alexnet
2212,1,13,0.32175592,VGG16
2213,1,13,0.3322624,Resnet50
2214,1,13,0.3505453,Alexnet
2215,1,13,0.36338288,VGG16
2216,1,13,0.365615,Resnet50
2217,1,13,0.3323324,Alexnet
2218,1,13,0.32153258,VGG16
2219,1,13,0.33352512,Resnet50
2220,1,14,0.35966647,Alexnet
2221,1,14,0.36718595,VGG16
2222,1,14,0.3607137,Resnet50
2223,1,14,0.35016352,Alexnet
2224,1,14,0.34940252,VGG16
2225,1,14,0.36010256,Resnet50
2226,1,14,0.35302767,Alexnet
2227,1,14,0.35765588,VGG16
2228,1,14,0.35623387,Resnet50
2229,1,14,0.3364496,Alexnet
2230,1,14,0.32376572,VGG16
2231,1,14,0.32594472,Resnet50
2232,1,14,0.34160525,Alexnet
2233,1,14,0.35126597,VGG16
2234,1,14,0.35654914,Resnet50
2235,1,14,0.3383794,Alexnet
2236,1,14,0.34592593,VGG16
2237,1,14,0.35654318,Resnet50
2238,1,14,0.32859337,Alexnet
2239,1,14,0.31695136,VGG16
2240,1,14,0.3320698,Resnet50
2241,1,14,0.35374796,Alexnet
2242,1,14,0.33845896,VGG16
2243,1,14,0.34773698,Resnet50
2244,1,14,0.33455375,Alexnet
2245,1,14,0.3228748,VGG16
2246,1,14,0.32992867,Resnet50
2247,1,14,0.3344608,Alexnet
2248,1,14,0.33368367,VGG16
2249,1,14,0.33984613,Resnet50
2250,1,15,0.3452917,Alexnet
2251,1,15,0.35336012,VGG16
2252,1,15,0.35299826,Resnet50
2253,1,15,0.345684,Alexnet
2254,1,15,0.35723075,VGG16
2255,1,15,0.35190952,Resnet50
2256,1,15,0.34028986,Alexnet
2257,1,15,0.34375688,VGG16
2258,1,15,0.34451646,Resnet50
2259,1,15,0.3285242,Alexnet
2260,1,15,0.32710925,VGG16
2261,1,15,0.338138,Resnet50
2262,1,15,0.34974903,Alexnet
2263,1,15,0.3428702,VGG16
2264,1,15,0.34635532,Resnet50
2265,1,15,0.33809575,Alexnet
2266,1,15,0.33227816,VGG16
2267,1,15,0.35081387,Resnet50
2268,1,15,0.32983384,Alexnet
2269,1,15,0.3256899,VGG16
2270,1,15,0.35060748,Resnet50
2271,1,15,0.33756793,Alexnet
2272,1,15,0.34247446,VGG16
2273,1,15,0.34905407,Resnet50
2274,1,15,0.3270365,Alexnet
2275,1,15,0.3325941,VGG16
2276,1,15,0.34829572,Resnet50
2277,1,15,0.33382055,Alexnet
2278,1,15,0.3261228,VGG16
2279,1,15,0.34071296,Resnet50
2280,1,16,0.3313743,Alexnet
2281,1,16,0.3295135,VGG16
2282,1,16,0.3278463,Resnet50
2283,1,16,0.33235115,Alexnet
2284,1,16,0.32297063,VGG16
2285,1,16,0.3247336,Resnet50
2286,1,16,0.33415097,Alexnet
2287,1,16,0.337768,VGG16
2288,1,16,0.35545084,Resnet50
2289,1,16,0.3317469,Alexnet
2290,1,16,0.32712328,VGG16
2291,1,16,0.33509415,Resnet50
2292,1,16,0.35912237,Alexnet
2293,1,16,0.3686544,VGG16
2294,1,16,0.35768464,Resnet50
2295,1,16,0.36949676,Alexnet
2296,1,16,0.37076876,VGG16
2297,1,16,0.35002726,Resnet50
