,Constrain,Graph,Prop_Correct,Network
1546,2,11,0.34462076,VGG16
1547,2,11,0.34898898,Resnet50
1548,2,11,0.3545836,Alexnet
1549,2,11,0.34278738,VGG16
1550,2,11,0.34842882,Resnet50
1551,2,11,0.35120863,Alexnet
1552,2,11,0.33949515,VGG16
1553,2,11,0.3559238,Resnet50
1554,2,11,0.35309505,Alexnet
1555,2,11,0.3421526,VGG16
1556,2,11,0.3549611,Resnet50
1557,2,11,0.3572002,Alexnet
1558,2,11,0.348077,VGG16
1559,2,11,0.36154324,Resnet50
1560,2,12,0.34958568,Alexnet
1561,2,12,0.33634767,VGG16
1562,2,12,0.35433587,Resnet50
1563,2,12,0.34382102,Alexnet
1564,2,12,0.339464,VGG16
1565,2,12,0.35327768,Resnet50
1566,2,12,0.34583214,Alexnet
1567,2,12,0.33803564,VGG16
1568,2,12,0.35409206,Resnet50
1569,2,12,0.34352311,Alexnet
1570,2,12,0.33689377,VGG16
1571,2,12,0.35671562,Resnet50
1572,2,12,0.34819072,Alexnet
1573,2,12,0.33534712,VGG16
1574,2,12,0.35544336,Resnet50
1575,2,12,0.3478334,Alexnet
1576,2,12,0.3358872,VGG16
1577,2,12,0.3594804,Resnet50
1578,2,12,0.342809,Alexnet
1579,2,12,0.33309674,VGG16
1580,2,12,0.353311,Resnet50
1581,2,12,0.34740257,Alexnet
1582,2,12,0.33692062,VGG16
1583,2,12,0.36105734,Resnet50
1584,2,12,0.34406638,Alexnet
1585,2,12,0.33746085,VGG16
1586,2,12,0.35046545,Resnet50
1587,2,12,0.34480926,Alexnet
1588,2,12,0.33649635,VGG16
1589,2,12,0.35277832,Resnet50
1590,2,13,0.35479107,Alexnet
1591,2,13,0.3377843,VGG16
1592,2,13,0.36148152,Resnet50
1593,2,13,0.35790256,Alexnet
1594,2,13,0.34574547,VGG16
1595,2,13,0.36364737,Resnet50
1596,2,13,0.3479191,Alexnet
1597,2,13,0.3324013,VGG16
1598,2,13,0.35728887,Resnet50
1599,2,13,0.35692322,Alexnet
1600,2,13,0.34149292,VGG16
1601,2,13,0.3598255,Resnet50
1602,2,13,0.3588979,Alexnet
1603,2,13,0.34110337,VGG16
1604,2,13,0.3592408,Resnet50
1605,2,13,0.3517786,Alexnet
1606,2,13,0.33591273,VGG16
1607,2,13,0.34708843,Resnet50
1608,2,13,0.35944104,Alexnet
1609,2,13,0.34016773,VGG16
1610,2,13,0.35983565,Resnet50
1611,2,13,0.35303137,Alexnet
1612,2,13,0.33427835,VGG16
1613,2,13,0.34955215,Resnet50
1614,2,13,0.36127537,Alexnet
1615,2,13,0.3457002,VGG16
1616,2,13,0.36260882,Resnet50
1617,2,13,0.35421622,Alexnet
1618,2,13,0.33064282,VGG16
1619,2,13,0.34859645,Resnet50
1620,2,14,0.34208062,Alexnet
1621,2,14,0.338745,VGG16
1622,2,14,0.35022652,Resnet50
1623,2,14,0.34141237,Alexnet
1624,2,14,0.335996,VGG16
1625,2,14,0.34836006,Resnet50
1626,2,14,0.34189624,Alexnet
1627,2,14,0.33591616,VGG16
1628,2,14,0.352029,Resnet50
1629,2,14,0.3412184,Alexnet
1630,2,14,0.33300802,VGG16
1631,2,14,0.3499963,Resnet50
1632,2,14,0.34245473,Alexnet
1633,2,14,0.33649638,VGG16
1634,2,14,0.34431413,Resnet50
1635,2,14,0.34429845,Alexnet
1636,2,14,0.33656898,VGG16
1637,2,14,0.34622532,Resnet50
1638,2,14,0.3412589,Alexnet
1639,2,14,0.33479634,VGG16
1640,2,14,0.34343925,Resnet50
1641,2,14,0.3423177,Alexnet
1642,2,14,0.3343974,VGG16
1643,2,14,0.34224424,Resnet50
1644,2,14,0.3446938,Alexnet
1645,2,14,0.3359336,VGG16
1646,2,14,0.34608686,Resnet50
1647,2,14,0.34128636,Alexnet
1648,2,14,0.33521277,VGG16
1649,2,14,0.3480819,Resnet50
1650,2,15,0.35951826,Alexnet
1651,2,15,0.34464788,VGG16
1652,2,15,0.34765267,Resnet50
1653,2,15,0.37072805,Alexnet
1654,2,15,0.35265952,VGG16
1655,2,15,0.35742018,Resnet50
1656,2,15,0.37348682,Alexnet
1657,2,15,0.35249206,VGG16
1658,2,15,0.3709473,Resnet50
1659,2,15,0.37260216,Alexnet
1660,2,15,0.35484847,VGG16
1661,2,15,0.3612406,Resnet50
1662,2,15,0.361329,Alexnet
1663,2,15,0.34396404,VGG16
1664,2,15,0.35437143,Resnet50
1665,2,15,0.36078563,Alexnet
1666,2,15,0.3438663,VGG16
1667,2,15,0.34968337,Resnet50
1668,2,15,0.3600177,Alexnet
1669,2,15,0.34352663,VGG16
1670,2,15,0.35158092,Resnet50
1671,2,15,0.36922777,Alexnet
1672,2,15,0.35035494,VGG16
1673,2,15,0.36485404,Resnet50
1674,2,15,0.3699796,Alexnet
1675,2,15,0.35084447,VGG16
1676,2,15,0.3642282,Resnet50
1677,2,15,0.36928397,Alexnet
1678,2,15,0.35035798,VGG16
1679,2,15,0.3712727,Resnet50
1680,2,16,0.3407325,Alexnet
1681,2,16,0.3366361,VGG16
1682,2,16,0.34297955,Resnet50
1683,2,16,0.33994716,Alexnet
1684,2,16,0.33598566,VGG16
1685,2,16,0.34257764,Resnet50
1686,2,16,0.34187356,Alexnet
1687,2,16,0.33414847,VGG16
1688,2,16,0.3471876,Resnet50
1689,2,16,0.34055772,Alexnet
1690,2,16,0.33789635,VGG16
1691,2,16,0.3467041,Resnet50
1692,2,16,0.34947607,Alexnet
1693,2,16,0.33858836,VGG16
1694,2,16,0.36516136,Resnet50
1695,2,16,0.3478423,Alexnet
1696,2,16,0.33859244,VGG16
1697,2,16,0.35230768,Resnet50
1698,2,16,0.35107282,Alexnet
1699,2,16,0.33824098,VGG16
1700,2,16,0.36289898,Resnet50
1701,2,16,0.34724334,Alexnet
1702,2,16,0.33918908,VGG16
1703,2,16,0.3486124,Resnet50
1704,2,16,0.34979877,Alexnet
1705,2,16,0.3392431,VGG16
1706,2,16,0.35479465,Resnet50
1707,2,16,0.34868994,Alexnet
1708,2,16,0.33844864,VGG16
1709,2,16,0.35561073,Resnet50
1710,2,17,0.34960994,Alexnet
1711,2,17,0.33972254,VGG16
1712,2,17,0.35020363,Resnet50
1713,2,17,0.35068324,Alexnet
1714,2,17,0.34184352,VGG16
1715,2,17,0.3486631,Resnet50
1716,2,17,0.3474426,Alexnet
1717,2,17,0.33838993,VGG16
1718,2,17,0.3486798,Resnet50
1719,2,17,0.35299292,Alexnet
1720,2,17,0.34320378,VGG16
1721,2,17,0.35329404,Resnet50
1722,2,17,0.35342464,Alexnet
1723,2,17,0.34060648,VGG16
1724,2,17,0.3515398,Resnet50
1725,2,17,0.35139444,Alexnet
1726,2,17,0.33924216,VGG16
1727,2,17,0.35316452,Resnet50
1728,2,17,0.3546116,Alexnet
1729,2,17,0.3413953,VGG16
1730,2,17,0.35416695,Resnet50
1731,2,17,0.35166565,Alexnet
1732,2,17,0.3372752,VGG16
1733,2,17,0.3447744,Resnet50
1734,2,17,0.35078958,Alexnet
1735,2,17,0.34101126,VGG16
1736,2,17,0.3469345,Resnet50
1737,2,17,0.35148415,Alexnet
1738,2,17,0.33995995,VGG16
1739,2,17,0.35056096,Resnet50
1740,2,18,0.3542528,Alexnet
1741,2,18,0.3396639,VGG16
1742,2,18,0.3405828,Resnet50
1743,2,18,0.3594887,Alexnet
1744,2,18,0.34106505,VGG16
1745,2,18,0.33949322,Resnet50
1746,2,18,0.36085024,Alexnet
1747,2,18,0.33796838,VGG16
1748,2,18,0.34190536,Resnet50
1749,2,18,0.36002153,Alexnet
1750,2,18,0.34256327,VGG16
1751,2,18,0.34201768,Resnet50
1752,2,18,0.3590748,Alexnet
1753,2,18,0.3399981,VGG16
1754,2,18,0.36138272,Resnet50
1755,2,18,0.35698193,Alexnet
1756,2,18,0.3369791,VGG16
1757,2,18,0.3502601,Resnet50
1758,2,18,0.35534242,Alexnet
1759,2,18,0.33944297,VGG16
1760,2,18,0.35138917,Resnet50
1761,2,18,0.36211294,Alexnet
1762,2,18,0.33481973,VGG16
1763,2,18,0.3489234,Resnet50
1764,2,18,0.35765913,Alexnet
1765,2,18,0.34076175,VGG16
1766,2,18,0.35009116,Resnet50
1767,2,18,0.3601951,Alexnet
1768,2,18,0.33765984,VGG16
1769,2,18,0.346878,Resnet50
1770,2,19,0.35287583,Alexnet
1771,2,19,0.33762342,VGG16
1772,2,19,0.36693698,Resnet50
1773,2,19,0.3448516,Alexnet
1774,2,19,0.3375701,VGG16
1775,2,19,0.37068212,Resnet50
1776,2,19,0.3527913,Alexnet
1777,2,19,0.34014454,VGG16
1778,2,19,0.35921696,Resnet50
1779,2,19,0.35120285,Alexnet
1780,2,19,0.33864594,VGG16
1781,2,19,0.36259037,Resnet50
1782,2,19,0.35137376,Alexnet
1783,2,19,0.34199244,VGG16
1784,2,19,0.37297308,Resnet50
1785,2,19,0.34975132,Alexnet
1786,2,19,0.33913493,VGG16
1787,2,19,0.35593668,Resnet50
1788,2,19,0.35449642,Alexnet
1789,2,19,0.33960074,VGG16
1790,2,19,0.37045053,Resnet50
1791,2,19,0.3445687,Alexnet
1792,2,19,0.34020755,VGG16
1793,2,19,0.35725936,Resnet50
1794,2,19,0.34941304,Alexnet
1795,2,19,0.3422636,VGG16
1796,2,19,0.36629355,Resnet50
1797,2,19,0.348904,Alexnet
1798,2,19,0.33850056,VGG16
1799,2,19,0.3613209,Resnet50
1800,1,0,0.34757122,Alexnet
1801,1,0,0.3437509,VGG16
1802,1,0,0.35280278,Resnet50
1803,1,0,0.3524264,Alexnet
1804,1,0,0.3419064,VGG16
1805,1,0,0.35639393,Resnet50
1806,1,0,0.3449984,Alexnet
1807,1,0,0.3446631,VGG16
1808,1,0,0.34408623,Resnet50
1809,1,0,0.34362483,Alexnet
1810,1,0,0.34618586,VGG16
1811,1,0,0.35713857,Resnet50
1812,1,0,0.35151243,Alexnet
1813,1,0,0.3424985,VGG16
1814,1,0,0.355223,Resnet50
1815,1,0,0.35005343,Alexnet
1816,1,0,0.34364635,VGG16
1817,1,0,0.34075472,Resnet50
1818,1,0,0.3496948,Alexnet
1819,1,0,0.34341815,VGG16
1820,1,0,0.35252318,Resnet50
1821,1,0,0.35054755,Alexnet
1822,1,0,0.3415313,VGG16
1823,1,0,0.33565697,Resnet50
1824,1,0,0.35494146,Alexnet
1825,1,0,0.34585837,VGG16
1826,1,0,0.35778046,Resnet50
1827,1,0,0.35233274,Alexnet
1828,1,0,0.34707603,VGG16
1829,1,0,0.34689924,Resnet50
1830,1,1,0.35366014,Alexnet
1831,1,1,0.34021103,VGG16
1832,1,1,0.35899606,Resnet50
1833,1,1,0.35427487,Alexnet
1834,1,1,0.34088016,VGG16
1835,1,1,0.3597176,Resnet50
1836,1,1,0.35254326,Alexnet
1837,1,1,0.34546724,VGG16
1838,1,1,0.342542,Resnet50
1839,1,1,0.34830457,Alexnet
1840,1,1,0.34340504,VGG16
1841,1,1,0.3614202,Resnet50
1842,1,1,0.3595105,Alexnet
1843,1,1,0.34146896,VGG16
1844,1,1,0.36126426,Resnet50
1845,1,1,0.3536721,Alexnet
1846,1,1,0.34175733,VGG16
1847,1,1,0.34004846,Resnet50
1848,1,1,0.35590836,Alexnet
1849,1,1,0.34670794,VGG16
1850,1,1,0.3619157,Resnet50
1851,1,1,0.352971,Alexnet
1852,1,1,0.34137473,VGG16
1853,1,1,0.33753306,Resnet50
1854,1,1,0.3530071,Alexnet
1855,1,1,0.34225276,VGG16
1856,1,1,0.35772902,Resnet50
1857,1,1,0.34769168,Alexnet
1858,1,1,0.34050116,VGG16
1859,1,1,0.3407629,Resnet50
1860,1,2,0.340766,Alexnet
1861,1,2,0.34056267,VGG16
1862,1,2,0.34937122,Resnet50
1863,1,2,0.34509334,Alexnet
1864,1,2,0.3431273,VGG16
1865,1,2,0.35527742,Resnet50
1866,1,2,0.3414958,Alexnet
1867,1,2,0.34013182,VGG16
1868,1,2,0.34963396,Resnet50
1869,1,2,0.34608322,Alexnet
1870,1,2,0.3387626,VGG16
1871,1,2,0.35504243,Resnet50
1872,1,2,0.34137395,Alexnet
1873,1,2,0.33994505,VGG16
1874,1,2,0.34741634,Resnet50
1875,1,2,0.33795264,Alexnet
1876,1,2,0.33981338,VGG16
1877,1,2,0.33869675,Resnet50
1878,1,2,0.34040567,Alexnet
1879,1,2,0.3346593,VGG16
1880,1,2,0.34675786,Resnet50
1881,1,2,0.33983582,Alexnet
1882,1,2,0.33789966,VGG16
1883,1,2,0.35105056,Resnet50
1884,1,2,0.33967084,Alexnet
1885,1,2,0.3412319,VGG16
1886,1,2,0.35040754,Resnet50
1887,1,2,0.3403059,Alexnet
1888,1,2,0.33381796,VGG16
1889,1,2,0.3480034,Resnet50
1890,1,3,0.35407048,Alexnet
1891,1,3,0.3434337,VGG16
1892,1,3,0.34839907,Resnet50
1893,1,3,0.353082,Alexnet
1894,1,3,0.34274876,VGG16
1895,1,3,0.35405862,Resnet50
1896,1,3,0.357385,Alexnet
1897,1,3,0.34278643,VGG16
1898,1,3,0.34925425,Resnet50
1899,1,3,0.35596934,Alexnet
1900,1,3,0.33800253,VGG16
1901,1,3,0.34599686,Resnet50
1902,1,3,0.3496294,Alexnet
1903,1,3,0.3408463,VGG16
1904,1,3,0.3533597,Resnet50
1905,1,3,0.35066876,Alexnet
1906,1,3,0.34040064,VGG16
1907,1,3,0.34839275,Resnet50
1908,1,3,0.35211718,Alexnet
1909,1,3,0.3376754,VGG16
1910,1,3,0.34836632,Resnet50
1911,1,3,0.3487844,Alexnet
1912,1,3,0.3410438,VGG16
1913,1,3,0.34864432,Resnet50
1914,1,3,0.34768623,Alexnet
1915,1,3,0.34397653,VGG16
1916,1,3,0.3486748,Resnet50
1917,1,3,0.35449603,Alexnet
1918,1,3,0.33888707,VGG16
1919,1,3,0.34862697,Resnet50
1920,1,4,0.36394745,Alexnet
1921,1,4,0.34306383,VGG16
1922,1,4,0.35698986,Resnet50
1923,1,4,0.36187,Alexnet
1924,1,4,0.34801397,VGG16
1925,1,4,0.34942472,Resnet50
1926,1,4,0.36406887,Alexnet
1927,1,4,0.3449409,VGG16
1928,1,4,0.3511674,Resnet50
1929,1,4,0.3656457,Alexnet
1930,1,4,0.34959868,VGG16
1931,1,4,0.36358523,Resnet50
1932,1,4,0.3594389,Alexnet
1933,1,4,0.3483997,VGG16
1934,1,4,0.3501608,Resnet50
1935,1,4,0.36393073,Alexnet
1936,1,4,0.34733367,VGG16
1937,1,4,0.34615418,Resnet50
1938,1,4,0.36179057,Alexnet
1939,1,4,0.349537,VGG16
1940,1,4,0.35386065,Resnet50
1941,1,4,0.35963222,Alexnet
1942,1,4,0.34734273,VGG16
1943,1,4,0.34374842,Resnet50
1944,1,4,0.35950166,Alexnet
1945,1,4,0.35316518,VGG16
1946,1,4,0.35301226,Resnet50
1947,1,4,0.36485603,Alexnet
1948,1,4,0.34892228,VGG16
1949,1,4,0.35433865,Resnet50
1950,1,5,0.3456041,Alexnet
1951,1,5,0.33464104,VGG16
1952,1,5,0.3424697,Resnet50
1953,1,5,0.35021716,Alexnet
1954,1,5,0.33877555,VGG16
1955,1,5,0.3419063,Resnet50
1956,1,5,0.3496783,Alexnet
1957,1,5,0.33628052,VGG16
1958,1,5,0.33961275,Resnet50
1959,1,5,0.3520409,Alexnet
1960,1,5,0.3374873,VGG16
1961,1,5,0.3523291,Resnet50
1962,1,5,0.349817,Alexnet
1963,1,5,0.3345387,VGG16
1964,1,5,0.3461771,Resnet50
1965,1,5,0.34889784,Alexnet
1966,1,5,0.33608115,VGG16
1967,1,5,0.3464183,Resnet50
1968,1,5,0.3464545,Alexnet
1969,1,5,0.33523893,VGG16
1970,1,5,0.34841946,Resnet50
1971,1,5,0.35203022,Alexnet
1972,1,5,0.3378906,VGG16
1973,1,5,0.34640092,Resnet50
1974,1,5,0.35258526,Alexnet
1975,1,5,0.33881944,VGG16
1976,1,5,0.34684783,Resnet50
1977,1,5,0.35297608,Alexnet
1978,1,5,0.33778107,VGG16
1979,1,5,0.35089245,Resnet50
1980,1,6,0.3627222,Alexnet
1981,1,6,0.35372147,VGG16
1982,1,6,0.34902883,Resnet50
1983,1,6,0.3572988,Alexnet
1984,1,6,0.35350636,VGG16
1985,1,6,0.34947428,Resnet50
1986,1,6,0.36728024,Alexnet
1987,1,6,0.35687423,VGG16
1988,1,6,0.3513007,Resnet50
1989,1,6,0.3649433,Alexnet
1990,1,6,0.35370252,VGG16
1991,1,6,0.34853137,Resnet50
1992,1,6,0.35205656,Alexnet
1993,1,6,0.35551938,VGG16
1994,1,6,0.35666743,Resnet50
1995,1,6,0.36220488,Alexnet
1996,1,6,0.35984343,VGG16
1997,1,6,0.35788354,Resnet50
1998,1,6,0.35916692,Alexnet
1999,1,6,0.352324,VGG16
2000,1,6,0.35371646,Resnet50
2001,1,6,0.35606086,Alexnet
2002,1,6,0.35897443,VGG16
2003,1,6,0.3549832,Resnet50
2004,1,6,0.36015716,Alexnet
2005,1,6,0.3540939,VGG16
2006,1,6,0.3549799,Resnet50
2007,1,6,0.3646266,Alexnet
2008,1,6,0.35736185,VGG16
2009,1,6,0.3646211,Resnet50
2010,1,7,0.3553716,Alexnet
2011,1,7,0.33281773,VGG16
2012,1,7,0.3594591,Resnet50
2013,1,7,0.36359173,Alexnet
2014,1,7,0.33938998,VGG16
2015,1,7,0.3561866,Resnet50
2016,1,7,0.36229762,Alexnet
2017,1,7,0.33930013,VGG16
2018,1,7,0.37090176,Resnet50
2019,1,7,0.36907604,Alexnet
2020,1,7,0.3426909,VGG16
2021,1,7,0.36255217,Resnet50
2022,1,7,0.35279354,Alexnet
2023,1,7,0.33486015,VGG16
2024,1,7,0.35263336,Resnet50
2025,1,7,0.35209385,Alexnet
2026,1,7,0.3333279,VGG16
2027,1,7,0.35704634,Resnet50
2028,1,7,0.35755372,Alexnet
2029,1,7,0.3332037,VGG16
2030,1,7,0.35471812,Resnet50
2031,1,7,0.3605695,Alexnet
2032,1,7,0.33710113,VGG16
2033,1,7,0.35560203,Resnet50
2034,1,7,0.3619923,Alexnet
2035,1,7,0.33852342,VGG16
2036,1,7,0.36112842,Resnet50
2037,1,7,0.36087778,Alexnet
2038,1,7,0.3371991,VGG16
2039,1,7,0.36278966,Resnet50
2040,1,8,0.35054618,Alexnet
2041,1,8,0.33995658,VGG16
2042,1,8,0.3639426,Resnet50
2043,1,8,0.3533897,Alexnet
2044,1,8,0.34444284,VGG16
2045,1,8,0.3567033,Resnet50
2046,1,8,0.35217455,Alexnet
2047,1,8,0.3373904,VGG16
2048,1,8,0.35321155,Resnet50
2049,1,8,0.34256572,Alexnet
2050,1,8,0.34099764,VGG16
2051,1,8,0.35739356,Resnet50
2052,1,8,0.35363218,Alexnet
2053,1,8,0.33442247,VGG16
2054,1,8,0.35573372,Resnet50
2055,1,8,0.35419533,Alexnet
2056,1,8,0.3400718,VGG16
2057,1,8,0.3558112,Resnet50
2058,1,8,0.35575992,Alexnet
2059,1,8,0.34474617,VGG16
2060,1,8,0.3622082,Resnet50
2061,1,8,0.35491285,Alexnet
2062,1,8,0.33457324,VGG16
2063,1,8,0.3482323,Resnet50
2064,1,8,0.34886762,Alexnet
2065,1,8,0.33859524,VGG16
2066,1,8,0.34850064,Resnet50
2067,1,8,0.34814385,Alexnet
2068,1,8,0.33886886,VGG16
2069,1,8,0.35084727,Resnet50
2070,1,9,0.34124115,Alexnet
2071,1,9,0.34549257,VGG16
2072,1,9,0.34747815,Resnet50
2073,1,9,0.3417906,Alexnet
2074,1,9,0.34479362,VGG16
2075,1,9,0.34506965,Resnet50
2076,1,9,0.33849123,Alexnet
2077,1,9,0.34462556,VGG16
2078,1,9,0.33905578,Resnet50
2079,1,9,0.3438634,Alexnet
2080,1,9,0.3473994,VGG16
2081,1,9,0.34457782,Resnet50
2082,1,9,0.34326497,Alexnet
2083,1,9,0.34237838,VGG16
2084,1,9,0.3457721,Resnet50
2085,1,9,0.33984745,Alexnet
2086,1,9,0.34405473,VGG16
2087,1,9,0.34361845,Resnet50
2088,1,9,0.34289363,Alexnet
2089,1,9,0.34541857,VGG16
2090,1,9,0.35219976,Resnet50
2091,1,9,0.33680758,Alexnet
2092,1,9,0.34312847,VGG16
2093,1,9,0.33823314,Resnet50
2094,1,9,0.3469151,Alexnet
2095,1,9,0.34707618,VGG16
2096,1,9,0.3472157,Resnet50
2097,1,9,0.33908567,Alexnet
2098,1,9,0.3456492,VGG16
2099,1,9,0.3484029,Resnet50
2100,1,10,0.34629685,Alexnet
2101,1,10,0.34079054,VGG16
2102,1,10,0.35101715,Resnet50
2103,1,10,0.3490586,Alexnet
2104,1,10,0.34466252,VGG16
2105,1,10,0.35301512,Resnet50
2106,1,10,0.34772855,Alexnet
2107,1,10,0.34346208,VGG16
2108,1,10,0.3512831,Resnet50
2109,1,10,0.34576786,Alexnet
2110,1,10,0.33926284,VGG16
2111,1,10,0.35815322,Resnet50
2112,1,10,0.35584113,Alexnet
2113,1,10,0.34324744,VGG16
2114,1,10,0.36019915,Resnet50
2115,1,10,0.35406604,Alexnet
2116,1,10,0.34103766,VGG16
2117,1,10,0.35155255,Resnet50
2118,1,10,0.3504777,Alexnet
2119,1,10,0.34994864,VGG16
2120,1,10,0.3570419,Resnet50
2121,1,10,0.3580985,Alexnet
2122,1,10,0.34368005,VGG16
2123,1,10,0.35956427,Resnet50
2124,1,10,0.3493847,Alexnet
2125,1,10,0.3412374,VGG16
2126,1,10,0.36284897,Resnet50
2127,1,10,0.35205153,Alexnet
2128,1,10,0.34062666,VGG16
2129,1,10,0.35504302,Resnet50
2130,1,11,0.37348837,Alexnet
2131,1,11,0.3508589,VGG16
2132,1,11,0.3578794,Resnet50
2133,1,11,0.37062562,Alexnet
2134,1,11,0.3443972,VGG16
2135,1,11,0.3520412,Resnet50
2136,1,11,0.35801885,Alexnet
2137,1,11,0.3413527,VGG16
2138,1,11,0.35297802,Resnet50
2139,1,11,0.37108073,Alexnet
2140,1,11,0.33892345,VGG16
2141,1,11,0.35346818,Resnet50
2142,1,11,0.3686426,Alexnet
2143,1,11,0.3461999,VGG16
2144,1,11,0.35615483,Resnet50
2145,1,11,0.35758606,Alexnet
2146,1,11,0.34402043,VGG16
2147,1,11,0.3542718,Resnet50
2148,1,11,0.36534116,Alexnet
2149,1,11,0.340727,VGG16
2150,1,11,0.3592485,Resnet50
2151,1,11,0.35362446,Alexnet
2152,1,11,0.33931288,VGG16
2153,1,11,0.35437956,Resnet50
2154,1,11,0.36167598,Alexnet
2155,1,11,0.34116295,VGG16
2156,1,11,0.34844133,Resnet50
2157,1,11,0.36626333,Alexnet
2158,1,11,0.34187472,VGG16
2159,1,11,0.35269815,Resnet50
2160,1,12,0.3508251,Alexnet
2161,1,12,0.3374315,VGG16
2162,1,12,0.3618616,Resnet50
2163,1,12,0.34632918,Alexnet
2164,1,12,0.33411714,VGG16
2165,1,12,0.3612846,Resnet50
2166,1,12,0.34717402,Alexnet
2167,1,12,0.33362022,VGG16
2168,1,12,0.35702515,Resnet50
2169,1,12,0.3520213,Alexnet
2170,1,12,0.33817598,VGG16
2171,1,12,0.36836597,Resnet50
2172,1,12,0.3571804,Alexnet
2173,1,12,0.34429273,VGG16
2174,1,12,0.36940116,Resnet50
2175,1,12,0.35726038,Alexnet
2176,1,12,0.3397358,VGG16
2177,1,12,0.36294326,Resnet50
2178,1,12,0.3527374,Alexnet
2179,1,12,0.34644717,VGG16
2180,1,12,0.37275895,Resnet50
2181,1,12,0.3493285,Alexnet
2182,1,12,0.34017932,VGG16
2183,1,12,0.36386204,Resnet50
2184,1,12,0.34942648,Alexnet
2185,1,12,0.34141073,VGG16
2186,1,12,0.3760834,Resnet50
2187,1,12,0.3538239,Alexnet
2188,1,12,0.33713558,VGG16
2189,1,12,0.3633427,Resnet50
2190,1,13,0.35866264,Alexnet
2191,1,13,0.3424894,VGG16
2192,1,13,0.36063987,Resnet50
2193,1,13,0.3653293,Alexnet
2194,1,13,0.34823164,VGG16
2195,1,13,0.36572155,Resnet50
2196,1,13,0.35386744,Alexnet
2197,1,13,0.34012064,VGG16
2198,1,13,0.36150667,Resnet50
2199,1,13,0.36135998,Alexnet
2200,1,13,0.33978218,VGG16
2201,1,13,0.36454862,Resnet50
2202,1,13,0.36267886,Alexnet
2203,1,13,0.3465374,VGG16
2204,1,13,0.3658882,Resnet50
2205,1,13,0.35123757,Alexnet
2206,1,13,0.33991298,VGG16
2207,1,13,0.36231774,Resnet50
2208,1,13,0.362242,Alexnet
2209,1,13,0.33230188,VGG16
2210,1,13,0.36209407,Resnet50
2211,1,13,0.35173115,Alexnet
2212,1,13,0.3408922,VGG16
2213,1,13,0.36348844,Resnet50
2214,1,13,0.36437583,Alexnet
2215,1,13,0.34499273,VGG16
2216,1,13,0.37487477,Resnet50
2217,1,13,0.3479946,Alexnet
2218,1,13,0.3313815,VGG16
2219,1,13,0.3580022,Resnet50
2220,1,14,0.35171393,Alexnet
2221,1,14,0.33877686,VGG16
2222,1,14,0.34398398,Resnet50
2223,1,14,0.34543228,Alexnet
2224,1,14,0.33735412,VGG16
2225,1,14,0.34366393,Resnet50
2226,1,14,0.34639725,Alexnet
2227,1,14,0.33564088,VGG16
2228,1,14,0.34338364,Resnet50
2229,1,14,0.34513444,Alexnet
2230,1,14,0.33602372,VGG16
2231,1,14,0.3361237,Resnet50
2232,1,14,0.34371358,Alexnet
2233,1,14,0.33890226,VGG16
2234,1,14,0.3472024,Resnet50
2235,1,14,0.34775516,Alexnet
2236,1,14,0.33856127,VGG16
2237,1,14,0.34987584,Resnet50
2238,1,14,0.34191987,Alexnet
2239,1,14,0.33524817,VGG16
2240,1,14,0.33308846,Resnet50
2241,1,14,0.34297514,Alexnet
2242,1,14,0.33628628,VGG16
2243,1,14,0.34407055,Resnet50
2244,1,14,0.3396945,Alexnet
2245,1,14,0.33336017,VGG16
2246,1,14,0.33162427,Resnet50
2247,1,14,0.34038088,Alexnet
2248,1,14,0.33639026,VGG16
2249,1,14,0.33532655,Resnet50
2250,1,15,0.35705674,Alexnet
2251,1,15,0.35231632,VGG16
2252,1,15,0.36728758,Resnet50
2253,1,15,0.35811588,Alexnet
2254,1,15,0.34899706,VGG16
2255,1,15,0.3550466,Resnet50
2256,1,15,0.3581026,Alexnet
2257,1,15,0.34417272,VGG16
2258,1,15,0.36791986,Resnet50
2259,1,15,0.35704932,Alexnet
2260,1,15,0.34771904,VGG16
2261,1,15,0.3581828,Resnet50
2262,1,15,0.35432518,Alexnet
2263,1,15,0.34851196,VGG16
2264,1,15,0.34904453,Resnet50
2265,1,15,0.36008164,Alexnet
2266,1,15,0.3459018,VGG16
2267,1,15,0.36204204,Resnet50
2268,1,15,0.36137933,Alexnet
2269,1,15,0.34660414,VGG16
2270,1,15,0.35397547,Resnet50
2271,1,15,0.35658008,Alexnet
2272,1,15,0.34396282,VGG16
2273,1,15,0.35006094,Resnet50
2274,1,15,0.3534224,Alexnet
2275,1,15,0.34574372,VGG16
2276,1,15,0.35047048,Resnet50
2277,1,15,0.35515603,Alexnet
2278,1,15,0.34292024,VGG16
2279,1,15,0.34956205,Resnet50
2280,1,16,0.34053004,Alexnet
2281,1,16,0.33431596,VGG16
2282,1,16,0.35055986,Resnet50
2283,1,16,0.33878526,Alexnet
2284,1,16,0.33376846,VGG16
2285,1,16,0.34309185,Resnet50
2286,1,16,0.3451298,Alexnet
2287,1,16,0.3376705,VGG16
2288,1,16,0.3538858,Resnet50
2289,1,16,0.34071878,Alexnet
2290,1,16,0.33400664,VGG16
2291,1,16,0.34874925,Resnet50
2292,1,16,0.34300798,Alexnet
2293,1,16,0.33796546,VGG16
2294,1,16,0.35239792,Resnet50
2295,1,16,0.34442678,Alexnet
